Word,POS Tag,Frequency
gal,PROPN,1
galak,NOUN,1
galau,PROPN,1
gamau,NOUN,1
gamau,VERB,1
gambarfoto,NUM,1
game,PROPN,1
gapapa,VERB,1
gaming,NOUN,1
ganda,ADJ,1
gandos,PROPN,1
gangerti,PROPN,1
gangny,NOUN,1
ganteng,ADJ,1
gantibuka,VERB,1
gantri,NOUN,1
ganyampe,PROPN,1
gapake,NUM,1
gapake,PROPN,1
gapap,NOUN,1
gegara,PROPN,1
gejala2,NUM,1
gain,PROPN,1
gk,ADP,1
gila,NOUN,1
gila2an,NUM,1
gilaa,PROPN,1
ginj,NUM,1
gitu,PRON,1
gitu2,NOUN,1
gituuu,NUM,1
give,PROPN,1
gives,PROPN,1
givin,PROPN,1
gizinya,NOUN,1
gj,NUM,1
gk,VERB,1
gianyar,PROPN,1
glad,NOUN,1
glad,PROPN,1
glitch,PROPN,1
gmaps,NOUN,1
gmn,PROPN,1
gmna,VERB,1
gmnlagi,NOUN,1
gni,NOUN,1
gnti,PROPN,1
go,VERB,1
goblok,NUM,1
god,PROPN,1
gigitan,NOUN,1
ggaal,NOUN,1
gejalagejala,NOUN,1
generiknya,NUM,1
gejalan,NOUN,1
gejela,NOUN,1
gelap,ADJ,1
gelapin,VERB,1
gembira,ADJ,1
gembira,NOUN,1
geming,NUM,1
gemting,PROPN,1
general,NOUN,1
generic,PROPN,1
generica,PROPN,1
generik,ADJ,1
generosity,NOUN,1
gg,PROPN,1
generous,NOUN,1
genital,NOUN,1
gentamisin,NOUN,1
geo,NOUN,1
geografis,ADJ,1
gepeng,NOUN,1
gerakin,NOUN,1
geser,NOUN,1
gesture,NOUN,1
getahnya,NOUN,1
gets,NOUN,1
gewd,PROPN,1
gajadi,NUM,1
gaib,NOUN,1
gofoodgrabfood,NOUN,1
folder,NOUN,1
flexibility,NOUN,1
flexible,NOUN,1
flight,PROPN,1
flow,NOUN,1
flownya,NOUN,1
flownya,NUM,1
fluctuate,PROPN,1
fluid,NOUN,1
fluvir,NUM,1
focus,NOUN,1
fokusnya,NOUN,1
fol,NOUN,1
follow,PROPN,1
flek,NOUN,1
followed,PROPN,1
follows,NOUN,1
followup,NOUN,1
forbidden,PROPN,1
foreigners,PROPN,1
forget,NOUN,1
forgot,NUM,1
form,PROPN,1
formalitas,NOUN,1
formulir,NOUN,1
forwarded,NUM,1
fotodokumen,NOUN,1
fleksibilitas,NOUN,1
flawless,NUM,1
fotovideo,NOUN,1
fire,PROPN,1
filters,NUM,1
final,NOUN,1
finally,NOUN,1
finally,PROPN,1
finding,NOUN,1
finding,PROPN,1
findout,PROPN,1
fine,PROPN,1
finger,NOUN,1
fingers,NOUN,1
fingertips,PROPN,1
finishing,VERB,1
firs,PROPN,1
flawless,NOUN,1
firsthand,NOUN,1
fisik.Mantap,NUM,1
fitu,NOUN,1
fitur,PROPN,1
fitur2nya,NOUN,1
fitur2nya,NUM,1
fiturny,NUM,1
five,NOUN,1
fiwajibkan,VERB,1
fixed,PROPN,1
fixes,NUM,1
fixing,NUM,1
fotodokumen,NUM,1
fotur,NOUN,1
gagap,VERB,1
gabis,NUM,1
full,ADJ,1
full,VERB,1
fully,NOUN,1
functional,PROPN,1
functionality,NOUN,1
fungsional,NOUN,1
futur,PROPN,1
fwd,NOUN,1
fyi,NOUN,1
gaada,VERB,1
gaakan,NUM,1
gaaktif,PROPN,1
gabisa,ADJ,1
fulfill,PROPN,1
gaboleh,NUM,1
gabunginstall,NOUN,1
gadak,NUM,1
gadapet,NOUN,1
gadiangkat,NOUN,1
gadiangkat,PROPN,1
gadibolehin,PROPN,1
gadijawab,PROPN,1
gadirespon,NUM,1
gaenak,NOUN,1
gaes,NOUN,1
gag,NOUN,1
fulfillment,NUM,1
fulfill,NOUN,1
fox,NOUN,1
frendly,NUM,1
fraction,PROPN,1
frame,NOUN,1
frame,PROPN,1
fraud,NOUN,1
fraud,PROPN,1
fredback,NOUN,1
freez,PROPN,1
freeze,PROPN,1
freezed,PROPN,1
freezee,NUM,1
freezing,PROPN,1
freindly,NOUN,1
frequent,NOUN,1
ful,PROPN,1
fresh,PROPN,1
frm,NOUN,1
front,NOUN,1
frozen,PROPN,1
fruitful,NOUN,1
frustated,NUM,1
frustrating,NUM,1
frustrating,PROPN,1
ft,PROPN,1
fuhhh,NUM,1
fuksin,NOUN,1
ful,NUM,1
goes,PROPN,1
gojek,VERB,1
fillbox,NUM,1
healthness,PROPN,1
hati2,NOUN,1
hati2,VERB,1
hatihati,NOUN,1
hatus,NUM,1
having,PROPN,1
hawatir,PROPN,1
hba1c,NOUN,1
hbs,PROPN,1
heal,NOUN,1
heal,PROPN,1
healing,PROPN,1
healpull,PROPN,1
healthrelated,PROPN,1
hate,NOUN,1
healty,NUM,1
hear,NOUN,1
hear,PROPN,1
hearted,PROPN,1
heath,PROPN,1
heatlh,PROPN,1
hebaaaat,PROPN,1
hebat,PROPN,1
hebatt,NUM,1
heck,NOUN,1
heeyy,NOUN,1
hehee,NUM,1
hatga,NUM,1
hassles,NUM,1
hehhe,NUM,1
hari.halodoc,NOUN,1
hanging,PROPN,1
hangusnya,NUM,1
hank,PROPN,1
hanyalah,VERB,1
hape,VERB,1
happens,PROPN,1
harap2,NOUN,1
harapam,NOUN,1
hardianto,PROPN,1
hargai,VERB,1
harganya,VERB,1
harhs,NOUN,1
harian,ADJ,1
hassle,PROPN,1
harinya,PROPN,1
harinyapaling,NUM,1
haripsbb,NUM,1
harisesegera,NUM,1
harrus,PROPN,1
harsh,PROPN,1
haru,PROPN,1
harusny,NOUN,1
harusya,NOUN,1
hasan,NOUN,1
hasiljya,NOUN,1
hasilnua,NOUN,1
heheeh,NUM,1
heidi,PROPN,1
handoko,PROPN,1
hilang.saya,PROPN,1
hence,PROPN,1
hendak,VERB,1
heplful,NUM,1
heplfull,NOUN,1
heplfull,PROPN,1
herbal,NOUN,1
hermina,PROPN,1
hiasan,NOUN,1
hiding,PROPN,1
hidupku,NOUN,1
hiks,NUM,1
hilang.Sy,VERB,1
hilangin,PROPN,1
helpull,NOUN,1
hilangkan,VERB,1
him,PROPN,1
hire,VERB,1
hisa,NUM,1
hisap,PROPN,1
histori,NOUN,1
histori,NUM,1
historynya,NOUN,1
historyriwayat,NOUN,1
historystatus,NUM,1
hitam,ADJ,1
hlodoc,NUM,1
hence,NOUN,1
helpless,PROPN,1
heidy,PROPN,1
helpfu,NUM,1
heii,NOUN,1
heinz,PROPN,1
helful,NOUN,1
helfull,NUM,1
helfulllll,NUM,1
hellpfull,NUM,1
helodoc,NUM,1
helodoc,PROPN,1
helodoc,VERB,1
helodok,NUM,1
helpdesk,PROPN,1
helpdesknya,NOUN,1
helpful.for,NOUN,1
helpin,NOUN,1
helpfull,ADV,1
helpfull,VERB,1
helpfull.great,PROPN,1
helpfulll,PROPN,1
helpfulllll,NUM,1
helpfullllll,PROPN,1
helpfulllllll,PROPN,1
helpfully,NOUN,1
helpfully,NUM,1
helpfullyy,PROPN,1
helpfulness,NUM,1
helpfuly,NUM,1
hanget,NUM,1
handled,PROPN,1
gojekgrab,NUM,1
gratisan,VERB,1
gra2,PROPN,1
grab,PROPN,1
grabbing,NOUN,1
grabgojek,NOUN,1
gracefully,PROPN,1
graduation,PROPN,1
grandma,PROPN,1
grant,PROPN,1
granted,NOUN,1
grateful,PROPN,1
gratefull,NUM,1
gratiisss,NUM,1
gratisnya,NUM,1
government,PROPN,1
gratisnya,PROPN,1
gratisss,PROPN,1
greatest,NOUN,1
greges,NUM,1
gresik,PROPN,1
grew,NUM,1
grogol,PROPN,1
gross,NOUN,1
group,NOUN,1
growing,NOUN,1
grown,PROPN,1
grupgrup,NOUN,1
govt,NUM,1
govermant,NOUN,1
gtau,NUM,1
googling,NOUN,1
gokil,NUM,1
gokssssss,PROPN,1
golongan,NOUN,1
gomart,NOUN,1
gondangdia,PROPN,1
gone,PROPN,1
goodddd,PROPN,1
goodluck,NUM,1
goods,NOUN,1
goods,PROPN,1
goof,PROPN,1
google.CMIW,PROPN,1
googling,NUM,1
gosendnya,NUM,1
goood,NOUN,1
goood,NUM,1
goood,PROPN,1
goooodd,NUM,1
gooooddddd,PROPN,1
gopa,NUM,1
gopaygojek,NOUN,1
gopaynya,NOUN,1
gopaynya,PROPN,1
gopaypaylater,NUM,1
gopaysaldo,VERB,1
gorgeous,PROPN,1
gsm,PROPN,1
guarantee,NOUN,1
handful,PROPN,1
halodo,NUM,1
hahahaa,NUM,1
haid,NOUN,1
hakimah,PROPN,1
halamannya,NOUN,1
halamannya,PROPN,1
half,PROPN,1
halhal,NUM,1
hallodok,NUM,1
halnya,NOUN,1
haloDoc,NOUN,1
haloDoc,NUM,1
halodc.terima,PROPN,1
halodoc,ADV,1
hadeuuhhh,NUM,1
halodoc.mantabbb,PROPN,1
halodoc.success,NUM,1
halodoc2,VERB,1
halodockartu,NOUN,1
halodocnya,PROPN,1
halodokter,NOUN,1
halofit,PROPN,1
halomed,NOUN,1
halooo,NUM,1
haloroc,NOUN,1
halpful,PROPN,1
handal,NOUN,1
hahaha,VERB,1
hadehhhh,NUM,1
guarantee,NUM,1
gw,DET,1
guarateed,NUM,1
gud,PROPN,1
gue,NOUN,1
gue,X,1
gugel,PROPN,1
guide,NOUN,1
guidelines,PROPN,1
guna,NOUN,1
gunajan,NOUN,1
gunaya,NOUN,1
guwee,NUM,1
guyss,NUM,1
gxjxk,NOUN,1
hadehh,NUM,1
h1,NOUN,1
habib,NOUN,1
habib,PROPN,1
habis,PROPN,1
habisan,VERB,1
habisnya,NOUN,1
hack,PROPN,1
hacker,PROPN,1
hadapi,VERB,1
hade,PROPN,1
hadeeeeuh,NUM,1
hadeh,NOUN,1
fillter,PROPN,1
filenya.untuk,NOUN,1
hmmm,PROPN,1
dr.Herumanuddin,PROPN,1
downloadnya,NOUN,1
dpat,NOUN,1
dpencet,NOUN,1
dpet,NOUN,1
dpilih,VERB,1
dptnya,NUM,1
dptnya,VERB,1
dqn,NOUN,1
dqn,NUM,1
dr.Anindita,PROPN,1
dr.Anshari,PROPN,1
dr.Cintya,NUM,1
dr.Sukamto,PROPN,1
doubts,NOUN,1
dr.rina,NUM,1
dr.rizki,NUM,1
dr.spkk,PROPN,1
dr.terimakasih,PROPN,1
dr2nya,NOUN,1
drain,NOUN,1
drama,NOUN,1
drawback,NOUN,1
drespon,VERB,1
drg,PROPN,1
drink,PROPN,1
dripada,NOUN,1
dowload,NUM,1
doter,NOUN,1
driver,PROPN,1
domoet,PROPN,1
doktet,NUM,1
doktet,PROPN,1
doktornya,PROPN,1
doktors,PROPN,1
doktr,NOUN,1
doktter,NUM,1
doktwr,NUM,1
dokumennya,NOUN,1
dolusi,PROPN,1
domicile,PROPN,1
domisili,VERB,1
domisilinya,VERB,1
domter,NOUN,1
dosisnya,NUM,1
domternya,NOUN,1
domtor,PROPN,1
don.t,NOUN,1
donggg,PROPN,1
donlod,NOUN,1
donlot,NUM,1
doong,VERB,1
doonk,NUM,1
dooong,PROPN,1
door,PROPN,1
doorstep,NOUN,1
dose,PROPN,1
dripada,PROPN,1
driver,VERB,1
dokterrumah,NOUN,1
dwi,PROPN,1
dulu,PROPN,1
dulu2,NUM,1
duluan,ADJ,1
duluan,ADP,1
dulunya,ADV,1
duper,NUM,1
duper,PROPN,1
durasinya,VERB,1
duration,NUM,1
durung,PROPN,1
dus,NOUN,1
duty,NOUN,1
dy,NOUN,1
duid,NOUN,1
dyah,PROPN,1
dying,PROPN,1
dzolim,NOUN,1
e,NOUN,1
e,PROPN,1
eRx,VERB,1
eagle,NOUN,1
earlier,PROPN,1
early,PROPN,1
earth,PROPN,1
ease,NOUN,1
easiest,NUM,1
dukungan,NOUN,1
dua2,NOUN,1
driver2,NOUN,1
dsa,NUM,1
driverdriver,NUM,1
drivernya,VERB,1
drivethru,NOUN,1
drivethru,PROPN,1
drivethrue,NOUN,1
drpada,VERB,1
drpan,NOUN,1
drpd,VERB,1
drs,PROPN,1
drugneed,NUM,1
drugstores,PROPN,1
drumah,PROPN,1
dsaat,PROPN,1
du,NOUN,1
dsarankan,NUM,1
dsb,PROPN,1
dsediakan,NOUN,1
dsuruh,NOUN,1
dsuruh,PROPN,1
dtambah,VERB,1
dtanya,VERB,1
dtengah,PROPN,1
dtg2,VERB,1
dtng,NOUN,1
dtng,VERB,1
dtolak,VERB,1
dokterx,PROPN,1
dokterrs,PROPN,1
easly,NUM,1
dizaman,NOUN,1
ditukar,VERB,1
ditungu,NOUN,1
ditunjukan,VERB,1
diturinin,NOUN,1
diturutin,VERB,1
diulangi,VERB,1
diundang,VERB,1
diunduh,VERB,1
diupdate,NOUN,1
diusahain,NUM,1
diviralkan,NUM,1
diwajibkan,VERB,1
djawab,NOUN,1
dituduh,VERB,1
djwb,NOUN,1
dket,NUM,1
dkk,PROPN,1
dkrim,VERB,1
dkt,PROPN,1
dkter,NOUN,1
dkterny,NOUN,1
dktr,PROPN,1
dlbisa,NOUN,1
dlm,PROPN,1
dlu,PROPN,1
dluar,NUM,1
ditujuan,NOUN,1
ditransfer,VERB,1
dm,PROPN,1
diteror,VERB,1
ditekuk,VERB,1
ditelfon,VERB,1
ditelfonin,VERB,1
ditelp,NUM,1
ditelp,PROPN,1
ditelponin,PROPN,1
ditelponin,VERB,1
ditelusuri,VERB,1
ditempatkan,VERB,1
ditengah2,NUM,1
ditengah2,PROPN,1
ditentuin,NOUN,1
ditetapkan,VERB,1
ditransaksikan,VERB,1
ditilap,NUM,1
ditlp,NUM,1
ditmbah,NUM,1
ditmpt,NOUN,1
ditnykan,VERB,1
ditoko,NUM,1
ditolak2,PROPN,1
ditolong,VERB,1
ditop,NUM,1
ditotal,NOUN,1
ditrace,VERB,1
ditracking,VERB,1
dm,NOUN,1
dmengerti,VERB,1
dokterrrrrrr,NUM,1
dokterhomecare,NOUN,1
dokter.dapatnya,NUM,1
dokter.ga,VERB,1
dokter.lebih,NOUN,1
dokter.tks,NOUN,1
dokter2ny,NOUN,1
dokter2ny,NUM,1
dokter2nya,VERB,1
dokterCS,NUM,1
dokterana,NOUN,1
dokterataupun,PROPN,1
dokterdianterin,NUM,1
dokterdokternya,PROPN,1
dokterklinik,NOUN,1
dokrernya,PROPN,1
doktermya,NOUN,1
doktermya,NUM,1
dokternnya,VERB,1
dokternta,NOUN,1
dokterny,PROPN,1
dokternyaa,NOUN,1
dokternyaaa,PROPN,1
dokternyabsaja,NOUN,1
dokternyag,NUM,1
dokternyanga,NOUN,1
dokternyapun,NUM,1
dokterpsikolog,NUM,1
doktee,NOUN,1
dokoter,PROPN,1
dmn,VERB,1
docter2,NOUN,1
dmna,NUM,1
dmnta,NOUN,1
dn,PROPN,1
dn,VERB,1
dna,NOUN,1
dna,VERB,1
dng,VERB,1
doa,NOUN,1
doakan,VERB,1
doang,VERB,1
doc.Sukses,PROPN,1
docnya,NUM,1
docter2,NUM,1
doker,PROPN,1
docters,NUM,1
doctorhospitalclinic,PROPN,1
document,PROPN,1
documents,NOUN,1
documents,PROPN,1
does.not,NUM,1
doesnot,NOUN,1
doggieku,NOUN,1
dojter,PROPN,1
dok,VERB,1
dok.save,NOUN,1
doker,NOUN,1
easly,NOUN,1
easytouse,NUM,1
fiik,NUM,1
exercise,NOUN,1
exam,PROPN,1
examination,PROPN,1
excelent,NUM,1
excellence,PROPN,1
except,NOUN,1
excess,NUM,1
excited,VERB,1
excuse,NOUN,1
exe,PROPN,1
execution,NUM,1
exelemt,NOUN,1
exellent,NUM,1
exist,NOUN,1
ex,NOUN,1
exist,PROPN,1
existence,NOUN,1
existing,NOUN,1
expand,NUM,1
expect,PROPN,1
expedisi,NOUN,1
experiance,NOUN,1
experiance,PROPN,1
experience.Then,NOUN,1
experiencenya,NOUN,1
experiences,NUM,1
experient,NUM,1
exact,PROPN,1
ewallets,NUM,1
expire,NOUN,1
eva,PROPN,1
estimasinya,NUM,1
estimate,NOUN,1
estimate,PROPN,1
estimates,PROPN,1
eta,PROPN,1
etabion,NOUN,1
etik,NOUN,1
etika,NOUN,1
etreatment,PROPN,1
eucalyptus,NOUN,1
euy,NOUN,1
euy,PROPN,1
evening,PROPN,1
ewalletnya,NOUN,1
eventhough,NUM,1
eventhough,PROPN,1
everr,NUM,1
everybody,PROPN,1
everythingand,NOUN,1
everytime,NOUN,1
everytime,NUM,1
everyway,NOUN,1
everywhere,NUM,1
everywhere,VERB,1
evidence,NOUN,1
ewallet,PROPN,1
expertise,NUM,1
expired,ADJ,1
estimasi,VERB,1
feels,PROPN,1
faster,PROPN,1
fastest,NOUN,1
fastest,PROPN,1
fastrespond,NUM,1
fasyankes,NOUN,1
father,NOUN,1
fault,NOUN,1
fears,PROPN,1
feb,PROPN,1
feed,NOUN,1
feedback,VERB,1
feedbackreview,NUM,1
fees,NOUN,1
fase,NOUN,1
fell,NOUN,1
felt,NOUN,1
feses,NOUN,1
fever,PROPN,1
ffs,PROPN,1
fi,NOUN,1
fi,VERB,1
fi.masa,NOUN,1
fibatalkan,VERB,1
field,PROPN,1
fight,NOUN,1
fighting,NOUN,1
faskes2,PROPN,1
farthest,NOUN,1
expired,VERB,1
f1,PROPN,1
explaining,NOUN,1
explanations,PROPN,1
explanatory,PROPN,1
explorer,NOUN,1
express,NOUN,1
express,PROPN,1
exprnc,NOUN,1
extend,NOUN,1
extensions,NOUN,1
extremely,NOUN,1
extremely,PROPN,1
eye,PROPN,1
facilities,NOUN,1
farmasinya,NOUN,1
faedahfull,NUM,1
faham,NOUN,1
failed,VERB,1
failure,PROPN,1
fair,PROPN,1
fair,VERB,1
fairgrounds,PROPN,1
fakta,NOUN,1
faktanya,VERB,1
falls,PROPN,1
familier,NOUN,1
fan,PROPN,1
estimasikan,PROPN,1
espedisi,NUM,1
eat,NOUN,1
ekpedisi,NOUN,1
eficcient,NUM,1
eficient,PROPN,1
efisian,NOUN,1
eform,NOUN,1
eh,VERB,1
eh,X,1
ehh,NUM,1
ehhh,NUM,1
ei,PROPN,1
eka,PROPN,1
eko,NOUN,1
eko,PROPN,1
ekskalasikan,VERB,1
effortless,NUM,1
ekspektasi,NOUN,1
elder,PROPN,1
elektronik,NOUN,1
eleven,NOUN,1
emai,NUM,1
emailed,NUM,1
emailed,PROPN,1
emailin,NOUN,1
emailing,PROPN,1
emailnya,NOUN,1
emailnya,NUM,1
emailnya,PROPN,1
effortless,PROPN,1
effort,NOUN,1
emailpun,NUM,1
edukatif,NOUN,1
eay,NOUN,1
eazy,NUM,1
ecommerce,NUM,1
ecommerce,PROPN,1
economy,NOUN,1
economy,PROPN,1
ecperience,PROPN,1
edited,NOUN,1
edited,PROPN,1
editor,NOUN,1
educate,NUM,1
education,NOUN,1
eee,PROPN,1
efficiently,NOUN,1
eeh,NUM,1
efective,PROPN,1
efek2,NOUN,1
efeknya,NOUN,1
efesin,NUM,1
effecient,NUM,1
effectively,NUM,1
effektif,VERB,1
efficent,PROPN,1
efficien,NUM,1
efficiency,NOUN,1
efficient,ADJ,1
emailpun,NOUN,1
emailsms,NUM,1
especially,VERB,1
entirely,NOUN,1
english,PROPN,1
enhance,NUM,1
enhance,PROPN,1
enhancement,NOUN,1
enjoy,NOUN,1
enrollment,NUM,1
entah,ADP,1
entah,X,1
entahlah,NUM,1
enter,VERB,1
entered,NOUN,1
entered,PROPN,1
epay,NOUN,1
enggaknya,NOUN,1
erar,NOUN,1
erbaik,NUM,1
eresep,NOUN,1
erlin,NOUN,1
eropa,PROPN,1
erorr,NOUN,1
erorr,PROPN,1
error,PROPN,1
error,X,1
error2,NUM,1
escpecially,PROPN,1
eskalasi,NOUN,1
enggan,VERB,1
enggak,PROPN,1
emailsmsapps,NUM,1
employee,NOUN,1
emak2,NOUN,1
emak2,NUM,1
emeregency,NOUN,1
emergencies,NUM,1
emergencies,PROPN,1
emergencirs,PROPN,1
emmbantu,VERB,1
emng,NOUN,1
emng,NUM,1
emoasi,NOUN,1
emotionally,NOUN,1
empathy,NUM,1
enabled,NOUN,1
engaduan,NUM,1
enables,NUM,1
enabling,NOUN,1
enabling,PROPN,1
enakan,NOUN,1
encountering,NUM,1
endapkan,NOUN,1
endi,PROPN,1
enditiara,NOUN,1
endlessly,NUM,1
energi,NOUN,1
energy,PROPN,1
enervon,NOUN,1
hmm,PROPN,1
hnya,PROPN,1
ditawari,VERB,1
kerabat,NOUN,1
kepepet,NOUN,1
kepepet,VERB,1
keperluannya,NOUN,1
kepesen,NUM,1
kepikiran,VERB,1
kepilih,VERB,1
kepotong,ADJ,1
kepotongbelom,NUM,1
kept,NUM,1
kepuasan,NOUN,1
keputus,NOUN,1
keq,PROPN,1
keracunan,VERB,1
kepencet,VERB,1
kerahasiaan,NOUN,1
keramahannya,NOUN,1
keramahtamahan,NOUN,1
keranjangnya,NOUN,1
keranjangnya,NUM,1
kerap,ADV,1
kereeen,NOUN,1
kereen,PROPN,1
kereennn,NUM,1
kerenlah,NOUN,1
kerenlah,PROPN,1
kerennn,NOUN,1
kepepet,ADJ,1
kepencet,NUM,1
kerennya,NOUN,1
kenal,VERB,1
kemarin,NUM,1
kemas,NOUN,1
kemasannya,NOUN,1
kembali,ADP,1
kembaliin,NOUN,1
kembang,NOUN,1
kembangkan,NOUN,1
kembangkan,VERB,1
kemis,PROPN,1
kemudagan,NOUN,1
kemunduran,NOUN,1
kemungkinan,NOUN,1
kenanya,PROPN,1
kepedulian,NOUN,1
kenapa,ADP,1
kenapa2,NUM,1
kenapa2x,NOUN,1
kendalakendala,VERB,1
kendalanya,NUM,1
kendalanya,PROPN,1
kentang,NOUN,1
kepake,NOUN,1
kepake,NUM,1
kepake,VERB,1
kepanikan,NOUN,1
kepastiannya,NOUN,1
kerennnn,PROPN,1
kerj,NUM,1
kemanamana,VERB,1
ketak,NUM,1
kesibukan,NOUN,1
kesimpenya,NOUN,1
kesimpulan,NOUN,1
kesini,NOUN,1
keslahan,NOUN,1
kesuma,PROPN,1
kesungguhan,NOUN,1
ket,NOUN,1
ket,PROPN,1
ketahan,NUM,1
ketahuan,VERB,1
ketahui,NOUN,1
ketarik,NUM,1
kesepakatan,NOUN,1
ketarketir,NOUN,1
ketat,ADJ,1
ketauan,NOUN,1
ketauannya,NOUN,1
ketawa,NOUN,1
ketempat,NOUN,1
ketemuan,NOUN,1
ketengan,NOUN,1
ketepatan,NOUN,1
ketepatannya,NOUN,1
keterangam,VERB,1
keterkaitan,NOUN,1
kesheatan,NUM,1
kesenangan,NOUN,1
kerjaan,NOUN,1
kesana,ADV,1
kerjain,VERB,1
kermh,PROPN,1
kerumah,PROPN,1
kerumah,PUNCT,1
kerumah.ga,NOUN,1
kesahatan,NUM,1
kesakitan,VERB,1
kesal,VERB,1
kesalagan,NUM,1
kesalahpahaman,NOUN,1
kesambung,NOUN,1
kesambung,VERB,1
kesannya,NOUN,1
kesempurnaan,NOUN,1
kesayangan,PROPN,1
kesediaannya,NOUN,1
kesedot,PROPN,1
keseharan,PROPN,1
keseharian,NOUN,1
kesehatanMU,NOUN,1
kesekian,NOUN,1
kesel,PROPN,1
kesel,VERB,1
keselamatan,NOUN,1
keseleo,NOUN,1
keseluruhan,NUM,1
kemanapun,VERB,1
kemanamana,NUM,1
keterlaluan,PROPN,1
keempat,NUM,1
kecerdasan,NOUN,1
kecewa,PROPN,1
kecewanya,NOUN,1
kecoa,NOUN,1
kecuali,VERB,1
kedatangangan,NUM,1
kedepanny,PROPN,1
kedokter,NUM,1
kedokter,PROPN,1
kedokter,VERB,1
kedoya,PROPN,1
kedua2nya,PROPN,1
keep,PROPN,1
kece,NUM,1
keeping,NOUN,1
keeseokan,NOUN,1
keesokan,ADV,1
keeumah,NOUN,1
kegalauan,NOUN,1
keganti,PROPN,1
kegiatan,NOUN,1
kegunaan,NOUN,1
kehabisa,VERB,1
kehadiran,NOUN,1
kehamilan,NOUN,1
kehapus,NUM,1
kecepetan,PROPN,1
kecakapan,NOUN,1
kehubung,VERB,1
kebanyakan,ADV,1
keabisan,NUM,1
keadaaan,NOUN,1
keambil,NOUN,1
keaslian,NOUN,1
keatas,NOUN,1
kebablasan,NUM,1
kebaca,NUM,1
kebalik,NUM,1
kebangakan,NOUN,1
kebangetan,NOUN,1
kebangkitan,NOUN,1
kebantu,ADV,1
kebanyakan,NOUN,1
kebuka,VERB,1
kebanyang,NOUN,1
kebayang,NUM,1
kebelakang,NOUN,1
kebeli,NOUN,1
kebeli,PROPN,1
kebersihannya,NUM,1
kebih,NOUN,1
kebih,VERB,1
kebingunganku,PROPN,1
kebohongan,NOUN,1
kebon,NOUN,1
kebuang,NOUN,1
kehendak,NOUN,1
kejang2,NUM,1
kemanain,NOUN,1
keluhankeluhan,NOUN,1
keliru,VERB,1
keliyengan,VERB,1
kelongkap,VERB,1
keluar,NUM,1
keluar2,ADJ,1
keluaran,NOUN,1
keluarin,NUM,1
keluarkeluar,VERB,1
kelugan,NOUN,1
keluhan.pasien,NUM,1
keluhan2,NUM,1
keluhan2,PROPN,1
keluhanpertanyaan,NOUN,1
kelihatannya.Jd,NOUN,1
kelupaan,NOUN,1
kelurahan,NOUN,1
kemaari,NUM,1
kemacetan,NOUN,1
kemahalan,NUM,1
kemahalan,PROPN,1
kemajuan,NOUN,1
kemampuan,NOUN,1
kemana,ADP,1
kemana,VERB,1
kemana2,NOUN,1
kemana2,PROPN,1
keliling2,NOUN,1
kelihatannya,NOUN,1
kejauhaan,PROPN,1
kekurangnya,NUM,1
kejauhann,NOUN,1
kejawab,VERB,1
kejutan,NOUN,1
kekecilan,PROPN,1
kekinian,NOUN,1
kekirim,NOUN,1
kekirim,VERB,1
keklinik,NOUN,1
keklinik,VERB,1
keknya,VERB,1
kekonfirmasi,NOUN,1
kekuar,VERB,1
kel,PROPN,1
kelihatan,VERB,1
kelak,ADV,1
kelapa,NOUN,1
kelar,VERB,1
kelas,NOUN,1
kelayapan,NOUN,1
kelayapan,NUM,1
kelebihan,NOUN,1
kelengkapan,NOUN,1
kelewat,VERB,1
kelewatan,NOUN,1
kelewatan,PROPN,1
keliatan,VERB,1
keterlaluan,NOUN,1
ketersedian,NOUN,1
ke6,NOUN,1
konsultasi.banyak,NOUN,1
konsuk,NUM,1
konsul.Dana,VERB,1
konsul.ke,VERB,1
konsul.pada,VERB,1
konsul2,PROPN,1
konsulnha,NUM,1
konsult,ADJ,1
konsult,NUM,1
konsult,VERB,1
konsultSi,NUM,1
konsultadi,NOUN,1
konsultansi,NOUN,1
konsultasi.terimakasih,NOUN,1
konsisten,ADJ,1
konsultasi1,NUM,1
konsultasia,VERB,1
konsultasinha,NUM,1
konsultasinya,VERB,1
konsultasinyq,NUM,1
konsultask,NOUN,1
konsultatif,NOUN,1
konsulyasibdan,NOUN,1
konsumsi,NOUN,1
konsutasi,PROPN,1
konsutasinya,NOUN,1
kontak2,NOUN,1
konstulasi,VERB,1
konsiltasi,VERB,1
konteks,NOUN,1
kondusif,VERB,1
kompleks,NOUN,1
komplen,NOUN,1
komplen,PROPN,1
komplin,NOUN,1
komprehensif,ADJ,1
komuk,NUM,1
komunilatif,NUM,1
konaul,NUM,1
kondiisi,PROPN,1
kondisi2,PROPN,1
kondom,NOUN,1
kondusif,ADJ,1
konek,NOUN,1
konsepnya,NOUN,1
koneksinya,NOUN,1
konektifitasnya,NOUN,1
konfirm,NOUN,1
konfirmasikan,PROPN,1
konfirmasinya,NOUN,1
konfirmasinya,NUM,1
konfirmasinya,PROPN,1
konfirnasi,NOUN,1
konkrit,VERB,1
konseling,PROPN,1
konselornya,NOUN,1
konsen,VERB,1
kontak2an,VERB,1
kontennya,NOUN,1
komplainan,NOUN,1
kshbanyak,NUM,1
krm,VERB,1
krna,NUM,1
krna,VERB,1
krng,PROPN,1
kronis,NOUN,1
kronologi,NOUN,1
